"","Species","SeqFile","Mapped","Total","Map_Pct"
"1013","Dmau","Dmel.ovary_FC.unox.SLX-21647-3.1.d101g",1555290,8935861,17.4
"1014","Dmau","Dmel.ovary_FC.unox.SRR1617561.1.d101g",293149,6737489,4.35
"1015","Dmau","Dmel.ovary-PiwiGLIP.unox.SRR1746862.1.d101g",2396567,15038613,15.93
"1016","Dmau","Dmel.ovary-PiwiIP-PiwiGLKD.unox.SRR1187951.1.d101g",10252902,27815413,36.86
"1017","Dmau","Dmel.ovary-PiwiIP.unox.SLX-20224-1.1.d101g",719851,5000685,14.39
"1018","Dmau","Dmel.ovary-PiwiIP.unox.SRR1746863.1.d101g",6332286,31126206,20.34
"1019","Dmau","Dmel.ovary.unox.SLX-20228-1.1.d101g",2419133,16398111,14.75
"1020","Dmau","Dmel.ovary.unox.SLX-20228-2.1.d101g",2371808,15784775,15.02
"1021","Dmau","Dmel.ovary.unox.SLX-20690-1.1.d101g",728506,4629424,15.73
"1022","Dmau","Dmel.ovary.unox.SLX-20690-2.1.d101g",457269,2848233,16.05
"1023","Dmau","Dmel.ovary.unox.SLX-20690-3.1.d101g",553590,3603210,15.36
"1024","Dmau","Dmel.ovary.unox.SRR1187947.1.d101g",4395916,28890333,15.21
"1025","Dmau","Dmel.ovary.unox.SRR823326.1.d101g",2270661,14768248,15.37
"1026","Dmau","Dmoj.ovary_FC.unox.SLX-22038-1.1.d101g",9295,2245483,0.41
"1027","Dmau","Dmoj.ovary_FC.unox.SLX-22038-2.1.d101g",14838,5460872,0.27
"1028","Dmau","Dmoj.ovary.ox.SRR21575938.1.d101g",190042,30904984,0.61
"1029","Dmau","Dmoj.ovary.unox.SLX-21849-1.1.d101g",1208,599748,0.2
"1030","Dmau","Dmoj.ovary.unox.SLX-22038-3.1.d101g",5022,3093628,0.16
"1031","Dmau","Dmoj.ovary.unox.SLX-22038-4.1.d101g",8196,4647914,0.17
"1032","Dmau","Dper.ovary_FC.unox.SLX-22038-1.1.d101g",12948,6016661,0.21
"1033","Dmau","Dper.ovary_FC.unox.SLX-22038-2.1.d101g",6832,1805646,0.37
"1034","Dmau","Dper.ovary.unox.SLX-21647-1.1.d101g",29187,16028618,0.18
"1035","Dmau","Dper.ovary.unox.SLX-21647-2.1.d101g",30322,28159530,0.1
"1036","Dmau","Dpse.ovary_FC.unox.SLX-22038-1.1.d101g",33005,13758285,0.23
"1037","Dmau","Dpse.ovary_FC.unox.SLX-22038-2.1.d101g",140744,57728198,0.24
"1038","Dmau","Dpse.ovary.ox.SRR21575949.1.d101g",223383,38150732,0.58
"1039","Dmau","Dpse.ovary.unox.SLX-21647-1.1.d101g",36444,17723266,0.2
"1040","Dmau","Dpse.ovary.unox.SLX-21647-2.1.d101g",14305,9165501,0.15
"1041","Dmau","Dpse.ovary.unox.SRR21575947.1.d101g",20954,2008205,1.04
"1042","Dmau","Dsec.testis.unox.SRR16213303.1.d101g",176162,7534313,2.33
"1043","Dmau","Dsec.testis.unox.SRR6667444.1.d101g",179513,6713109,2.67
"1044","Dmau","Dsim.ovary_FC.unox.SLX-22038-2.1.d101g",1048033,6615008,15.84
"1045","Dmau","Dsim.ovary_FC.unox.SLX-22089-1.1.d101g",2361360,13116964,18
"1046","Dmau","Dsim.ovary.unox.SLX-20690-1.1.d101g",694304,5392000,12.87
"1047","Dmau","Dsim.ovary.unox.SLX-20690-2.1.d101g",1099330,7498176,14.66
"1048","Dmau","Dsim.ovary.unox.SLX-20690-3.1.d101g",1567404,10013685,15.65
"1049","Dmau","Dsuz.ovary_FC.unox.SLX-20539-1.1.GCF_000472105",55872,19142975,0.29
"1050","Dmau","Dsuz.ovary_FC.unox.SLX-20539-2.1.GCF_000472105",31057,9564160,0.32
"1051","Dmau","Dsuz.ovary.unox.SLX-20537-1.1.GCF_000472105",3685,7692241,0.04
"1052","Dmau","Dsuz.ovary.unox.SLX-20537-1.2.GCF_000472105",3582,7809661,0.04
"1053","Dmau","Dsuz.ovary.unox.SLX-20537-2.1.GCF_000472105",4638,4684663,0.09
"1054","Dmau","Dsuz.ovary.unox.SLX-20537-2.2.GCF_000472105",4742,4754719,0.09
"1055","Dmau","Dtak.ovary_FC.unox.SLX-20537-1.1.d101g",6551,16270055,0.04
"1056","Dmau","Dtak.ovary_FC.unox.SLX-20537-1.2.d101g",6808,16521475,0.04
"1057","Dmau","Dtak.ovary_FC.unox.SLX-20537-2.1.d101g",7267,17675986,0.04
"1058","Dmau","Dtak.ovary_FC.unox.SLX-20537-2.2.d101g",7440,17920153,0.04
"1059","Dmau","Dtak.ovary.unox.SLX-20537-1.1.d101g",11369,30283327,0.03
"1060","Dmau","Dtak.ovary.unox.SLX-20537-1.2.d101g",11203,30719318,0.03
"1061","Dmau","Dtak.ovary.unox.SLX-20537-2.1.d101g",10008,27273268,0.03
"1062","Dmau","Dtak.ovary.unox.SLX-20537-2.2.d101g",9811,27679229,0.03
"1063","Dmau","Dvir.female_germline.ox.SRR5960791.1.d101g",148292,29142117,0.5
"1064","Dmau","Dvir.female_germline.unox.SRR5960792.1.d101g",112703,22718782,0.49
"1065","Dmau","Dvir.female_soma.ox.SRR5960789.1.d101g",44039,7898964,0.55
"1066","Dmau","Dvir.female_soma.unox.SRR5960790.1.d101g",25282,4788816,0.52
"1067","Dmau","Dvir.ovary_FC.unox.SLX-22038-1.1.d101g",10336,3098555,0.33
"1068","Dmau","Dvir.ovary_FC.unox.SLX-22038-2.1.d101g",10060,2159734,0.46
"1069","Dmau","Dvir.ovary_FC.unox.SRR1617566.1.d101g",16609,6786455,0.24
"1070","Dmau","Dvir.ovary.unox.SLX-20690-1.1.d101g",14949,8813967,0.16
"1071","Dmau","Dvir.ovary.unox.SLX-20690-2.1.d101g",15825,9212370,0.17
"1072","Dmau","Dvir.ovary.unox.SLX-20690-3.1.d101g",27160,11424167,0.23
"1073","Dmau","Dwil.female_body.unox.SRR5461121.1.d101g",19609,4017226,0.48
"1074","Dmau","Dwil.male_body.unox.SRR5461117.1.d101g",17159,22135130,0.07
"1075","Dmau","Dyak.ovary_FC.unox.SLX-22038-2.1.d101g",331232,5706797,5.8
"1076","Dmau","Dyak.ovary_FC.unox.SLX-22089-1.1.d101g",1665986,22114442,7.53
"1077","Dmau","Dyak.ovary_FC.unox.SRR1617565.1.d101g",227145,10236023,2.21
"1078","Dmau","Dyak.ovary.unox.SLX-20690-1.1.d101g",235306,9208326,2.55
"1079","Dmau","Dyak.ovary.unox.SLX-20690-2.1.d101g",240009,8027708,2.98
"1080","Dmau","Dyak.ovary.unox.SLX-20690-3.1.d101g",624894,15733978,3.97
"1081","Dmel","Dana.ovary_FC.unox.SLX-22038-2.1.d101g",1669,337677,0.49
"1082","Dmel","Dana.ovary_FC.unox.SLX-22089-1.1.d101g",82987,13874731,0.59
"1083","Dmel","Dana.ovary.unox.SLX-20690-1.1.d101g",13566,9556459,0.14
"1084","Dmel","Dana.ovary.unox.SLX-20690-2.1.d101g",22280,14801319,0.15
"1085","Dmel","Dana.ovary.unox.SLX-20690-3.1.d101g",14481,10180409,0.14
"1086","Dmel","Dazt.ovary.unox.SLX-20537-1.1.GCA_005876895",3495,7755409,0.04
"1087","Dmel","Dazt.ovary.unox.SLX-20537-1.2.GCA_005876895",3581,7889201,0.04
"1088","Dmel","Dazt.ovary.unox.SLX-20537-2.1.GCA_005876895",7428,16092933,0.04
"1089","Dmel","Dazt.ovary.unox.SLX-20537-2.2.GCA_005876895",7612,16347304,0.04
"1090","Dmel","Dbia.ovary_FC.unox.SLX-20537-1.1.d101g",5273,1501488,0.35
"1091","Dmel","Dbia.ovary_FC.unox.SLX-20537-1.2.d101g",5173,1517098,0.34
"1092","Dmel","Dbia.ovary_FC.unox.SLX-20537-2.1.d101g",7484,1898235,0.39
"1093","Dmel","Dbia.ovary_FC.unox.SLX-20537-2.2.d101g",7555,1924545,0.39
"1094","Dmel","Dbia.ovary.unox.SLX-20537-1.1.d101g",6021,1708831,0.35
"1095","Dmel","Dbia.ovary.unox.SLX-20537-1.2.d101g",6118,1729853,0.35
"1096","Dmel","Dbia.ovary.unox.SLX-20537-2.1.d101g",28269,8118660,0.34
"1097","Dmel","Dbia.ovary.unox.SLX-20537-2.2.d101g",28605,8255175,0.34
"1098","Dmel","Dbif.ovary.ox.SRR21575940.1.GCA_009664405",87467,39986675,0.21
"1099","Dmel","Dbif.ovary.unox.SLX-20539-1.1.GCA_009664405",30750,21026775,0.14
"1100","Dmel","Dbif.ovary.unox.SLX-20539-2.1.GCA_009664405",7273,2886871,0.25
"1101","Dmel","Dere.ovary_FC.unox.SLX-22038-2.1.d101g",12266,116129,10.56
"1102","Dmel","Dere.ovary_FC.unox.SLX-22089-1.1.d101g",2260607,21891290,10.32
"1103","Dmel","Dere.ovary_FC.unox.SRR1617564.1.d101g",530308,6074136,8.73
"1104","Dmel","Dere.ovary.unox.SLX-20690-1.1.d101g",178648,3336013,5.35
"1105","Dmel","Dere.ovary.unox.SLX-20690-2.1.d101g",275391,4581656,6.01
"1106","Dmel","Dere.ovary.unox.SLX-20690-3.1.d101g",384050,6389752,6.01
"1107","Dmel","Dere.ovary.unox.SLX-20690-4.1.d101g",185247,3742146,4.95
"1108","Dmel","Dere.ovary.unox.SLX-20690-5.1.d101g",209213,4047726,5.16
"1109","Dmel","Dere.ovary.unox.SLX-20690-6.1.d101g",221572,4075898,5.43
"1110","Dmel","Dfic.ovary_FC.unox.SLX-20537-1.1.d101g",6610,3510155,0.18
"1111","Dmel","Dfic.ovary_FC.unox.SLX-20537-1.2.d101g",6644,3564172,0.18
"1112","Dmel","Dfic.ovary_FC.unox.SLX-20537-2.1.d101g",6132,2863483,0.21
"1113","Dmel","Dfic.ovary_FC.unox.SLX-20537-2.2.d101g",6129,2904499,0.21
"1114","Dmel","Dfic.ovary.unox.SLX-21849-1.1.d101g",8243,9014109,0.09
"1115","Dmel","Dfic.ovary.unox.SLX-21849-2.1.d101g",1332,2288828,0.05
"1116","Dmel","Dgri.female_body.unox.SRR5461084.1.d101g",46525,44704184,0.1
"1117","Dmel","Dgri.male_body.unox.SRR5461083.1.d101g",37619,34901142,0.1
"1118","Dmel","Dmau.testis.unox.SRR16213304.1.d101g",118548,8533476,1.38
"1119","Dmel","Dmau.testis.unox.SRR16213305.1.d101g",179425,9176025,1.95
"1120","Dmel","Dmau.testis.unox.SRR7961897.1.d101g",94829,3068825,3.09
"1121","Dmel","Dmel.female_germline.unox.SRR5593238.1.d101g",5173647,28049291,18.44
"1122","Dmel","Dmel.female_soma.unox.SRR5593239.1.d101g",221411,9237735,2.39
"1123","Dmel","Dmel.OSC-PiwiIP.unox.SRR2749801.1.d101g",6310055,14108665,44.72
"1124","Dmel","Dmel.OSC.unox.SRR1746867.1.d101g",8356928,21000391,39.79
"1125","Dmel","Dmel.OSC.unox.SRR2749806.1.d101g",11457071,27907057,41.05
"1126","Dmel","Dmel.OSC.unox.SRR823324.1.d101g",9123729,23487609,38.84
"1127","Dmel","Dmel.ovary-AGO3IP.unox.SLX-20224-1.1.d101g",700766,5404819,12.96
"1128","Dmel","Dmel.ovary-AGO3IP.unox.SRR1746865.1.d101g",4938582,29824537,16.55
"1129","Dmel","Dmel.ovary-AubIP.unox.SLX-20224-1.1.d101g",1317409,8620644,15.28
"1130","Dmel","Dmel.ovary-AubIP.unox.SRR1746864.1.d101g",6636228,35135787,18.88
"1131","Dmel","Dmel.ovary_FC.unox.SLX-21647-1.1.d101g",2429463,10532322,23.06
"1132","Dmel","Dmel.ovary_FC.unox.SLX-21647-2.1.d101g",2958453,12664984,23.35
"1133","Dmel","Dmel.ovary_FC.unox.SLX-21647-3.1.d101g",2537650,8935861,28.39
"1134","Dmel","Dmel.ovary_FC.unox.SRR1617561.1.d101g",432018,6737489,6.41
"1135","Dmel","Dmel.ovary-PiwiGLIP.unox.SRR1746862.1.d101g",2910774,15038613,19.35
"1136","Dmel","Dmel.ovary-PiwiIP-PiwiGLKD.unox.SRR1187951.1.d101g",13427098,27815413,48.27
"1137","Dmel","Dmel.ovary-PiwiIP.unox.SLX-20224-1.1.d101g",1004351,5000685,20.08
"1138","Dmel","Dmel.ovary-PiwiIP.unox.SRR1746863.1.d101g",8414935,31126206,27.03
"1139","Dmel","Dmel.ovary.unox.SLX-20228-1.1.d101g",3481913,16398111,21.23
"1140","Dmel","Dmel.ovary.unox.SLX-20228-2.1.d101g",3259868,15784775,20.65
"1141","Dmel","Dmel.ovary.unox.SLX-20690-1.1.d101g",907999,4629424,19.61
"1142","Dmel","Dmel.ovary.unox.SLX-20690-2.1.d101g",569803,2848233,20
"1143","Dmel","Dmel.ovary.unox.SLX-20690-3.1.d101g",690595,3603210,19.16
"1144","Dmel","Dmel.ovary.unox.SRR1187947.1.d101g",6059910,28890333,20.97
"1145","Dmel","Dmel.ovary.unox.SRR823326.1.d101g",3017266,14768248,20.43
"1146","Dmel","Dmoj.ovary_FC.unox.SLX-22038-1.1.d101g",9797,2245483,0.43
"1147","Dmel","Dmoj.ovary_FC.unox.SLX-22038-2.1.d101g",16041,5460872,0.29
"1148","Dmel","Dmoj.ovary.ox.SRR21575938.1.d101g",187939,30904984,0.6
"1149","Dmel","Dmoj.ovary.unox.SLX-21849-1.1.d101g",1281,599748,0.21
"1150","Dmel","Dmoj.ovary.unox.SLX-22038-3.1.d101g",5262,3093628,0.17
"1151","Dmel","Dmoj.ovary.unox.SLX-22038-4.1.d101g",8517,4647914,0.18
"1152","Dmel","Dper.ovary_FC.unox.SLX-22038-1.1.d101g",11986,6016661,0.19
"1153","Dmel","Dper.ovary_FC.unox.SLX-22038-2.1.d101g",6574,1805646,0.36
"1154","Dmel","Dper.ovary.unox.SLX-21647-1.1.d101g",27600,16028618,0.17
"1155","Dmel","Dper.ovary.unox.SLX-21647-2.1.d101g",27562,28159530,0.09
"1156","Dmel","Dpse.ovary_FC.unox.SLX-22038-1.1.d101g",33481,13758285,0.24
"1157","Dmel","Dpse.ovary_FC.unox.SLX-22038-2.1.d101g",142262,57728198,0.24
"1158","Dmel","Dpse.ovary.ox.SRR21575949.1.d101g",224657,38150732,0.58
"1159","Dmel","Dpse.ovary.unox.SLX-21647-1.1.d101g",35407,17723266,0.19
"1160","Dmel","Dpse.ovary.unox.SLX-21647-2.1.d101g",13537,9165501,0.14
"1161","Dmel","Dpse.ovary.unox.SRR21575947.1.d101g",21570,2008205,1.07
"1162","Dmel","Dsec.testis.unox.SRR16213303.1.d101g",156287,7534313,2.07
"1163","Dmel","Dsec.testis.unox.SRR6667444.1.d101g",151881,6713109,2.26
"1164","Dmel","Dsim.ovary_FC.unox.SLX-22038-2.1.d101g",815267,6615008,12.32
"1165","Dmel","Dsim.ovary_FC.unox.SLX-22089-1.1.d101g",1817911,13116964,13.85
"1166","Dmel","Dsim.ovary.unox.SLX-20690-1.1.d101g",589619,5392000,10.93
"1167","Dmel","Dsim.ovary.unox.SLX-20690-2.1.d101g",967788,7498176,12.9
"1168","Dmel","Dsim.ovary.unox.SLX-20690-3.1.d101g",1380672,10013685,13.78
"1169","Dmel","Dsuz.ovary_FC.unox.SLX-20539-1.1.GCF_000472105",67805,19142975,0.35
"1170","Dmel","Dsuz.ovary_FC.unox.SLX-20539-2.1.GCF_000472105",37060,9564160,0.38
"1171","Dmel","Dsuz.ovary.unox.SLX-20537-1.1.GCF_000472105",4419,7692241,0.05
"1172","Dmel","Dsuz.ovary.unox.SLX-20537-1.2.GCF_000472105",4288,7809661,0.05
"1173","Dmel","Dsuz.ovary.unox.SLX-20537-2.1.GCF_000472105",5431,4684663,0.11
"1174","Dmel","Dsuz.ovary.unox.SLX-20537-2.2.GCF_000472105",5562,4754719,0.11
"1175","Dmel","Dtak.ovary_FC.unox.SLX-20537-1.1.d101g",18405,16270055,0.11
"1176","Dmel","Dtak.ovary_FC.unox.SLX-20537-1.2.d101g",18787,16521475,0.11
"1177","Dmel","Dtak.ovary_FC.unox.SLX-20537-2.1.d101g",17096,17675986,0.09
"1178","Dmel","Dtak.ovary_FC.unox.SLX-20537-2.2.d101g",17452,17920153,0.09
"1179","Dmel","Dtak.ovary.unox.SLX-20537-1.1.d101g",38085,30283327,0.12
"1180","Dmel","Dtak.ovary.unox.SLX-20537-1.2.d101g",37754,30719318,0.12
"1181","Dmel","Dtak.ovary.unox.SLX-20537-2.1.d101g",37022,27273268,0.13
"1182","Dmel","Dtak.ovary.unox.SLX-20537-2.2.d101g",37113,27679229,0.13
"1183","Dmel","Dvir.female_germline.ox.SRR5960791.1.d101g",142409,29142117,0.48
"1184","Dmel","Dvir.female_germline.unox.SRR5960792.1.d101g",108773,22718782,0.47
"1185","Dmel","Dvir.female_soma.ox.SRR5960789.1.d101g",45863,7898964,0.58
"1186","Dmel","Dvir.female_soma.unox.SRR5960790.1.d101g",27272,4788816,0.56
"1187","Dmel","Dvir.ovary_FC.unox.SLX-22038-1.1.d101g",10469,3098555,0.33
"1188","Dmel","Dvir.ovary_FC.unox.SLX-22038-2.1.d101g",10730,2159734,0.49
"1189","Dmel","Dvir.ovary_FC.unox.SRR1617566.1.d101g",17481,6786455,0.25
"1190","Dmel","Dvir.ovary.unox.SLX-20690-1.1.d101g",16196,8813967,0.18
"1191","Dmel","Dvir.ovary.unox.SLX-20690-2.1.d101g",16089,9212370,0.17
"1192","Dmel","Dvir.ovary.unox.SLX-20690-3.1.d101g",27183,11424167,0.23
"1193","Dmel","Dwil.female_body.unox.SRR5461121.1.d101g",21063,4017226,0.52
"1194","Dmel","Dwil.male_body.unox.SRR5461117.1.d101g",24529,22135130,0.11
"1195","Dmel","Dyak.ovary_FC.unox.SLX-22038-2.1.d101g",390594,5706797,6.84
"1196","Dmel","Dyak.ovary_FC.unox.SLX-22089-1.1.d101g",1970343,22114442,8.9
"1197","Dmel","Dyak.ovary_FC.unox.SRR1617565.1.d101g",272760,10236023,2.66
"1198","Dmel","Dyak.ovary.unox.SLX-20690-1.1.d101g",267029,9208326,2.89
"1199","Dmel","Dyak.ovary.unox.SLX-20690-2.1.d101g",268039,8027708,3.33
"1200","Dmel","Dyak.ovary.unox.SLX-20690-3.1.d101g",710705,15733978,4.51
"1201","Dmoj","Dana.ovary_FC.unox.SLX-22038-2.1.d101g",683,337677,0.2
"1202","Dmoj","Dana.ovary_FC.unox.SLX-22089-1.1.d101g",37572,13874731,0.27
"1203","Dmoj","Dana.ovary.unox.SLX-20690-1.1.d101g",6260,9556459,0.06
"1204","Dmoj","Dana.ovary.unox.SLX-20690-2.1.d101g",10286,14801319,0.06
"1205","Dmoj","Dana.ovary.unox.SLX-20690-3.1.d101g",6918,10180409,0.06
"1206","Dmoj","Dazt.ovary.unox.SLX-20537-1.1.GCA_005876895",10593,7755409,0.13
"1207","Dmoj","Dazt.ovary.unox.SLX-20537-1.2.GCA_005876895",10512,7889201,0.13
"1208","Dmoj","Dazt.ovary.unox.SLX-20537-2.1.GCA_005876895",15037,16092933,0.09
"1209","Dmoj","Dazt.ovary.unox.SLX-20537-2.2.GCA_005876895",15673,16347304,0.09
"1210","Dmoj","Dbia.ovary_FC.unox.SLX-20537-1.1.d101g",1940,1501488,0.12
"1211","Dmoj","Dbia.ovary_FC.unox.SLX-20537-1.2.d101g",1863,1517098,0.12
"1212","Dmoj","Dbia.ovary_FC.unox.SLX-20537-2.1.d101g",2306,1898235,0.12
"1213","Dmoj","Dbia.ovary_FC.unox.SLX-20537-2.2.d101g",2379,1924545,0.12
"1214","Dmoj","Dbia.ovary.unox.SLX-20537-1.1.d101g",1954,1708831,0.11
"1215","Dmoj","Dbia.ovary.unox.SLX-20537-1.2.d101g",1900,1729853,0.1
"1216","Dmoj","Dbia.ovary.unox.SLX-20537-2.1.d101g",7898,8118660,0.09
"1217","Dmoj","Dbia.ovary.unox.SLX-20537-2.2.d101g",8143,8255175,0.09
"1218","Dmoj","Dbif.ovary.ox.SRR21575940.1.GCA_009664405",36170,39986675,0.09
"1219","Dmoj","Dbif.ovary.unox.SLX-20539-1.1.GCA_009664405",9931,21026775,0.04
"1220","Dmoj","Dbif.ovary.unox.SLX-20539-2.1.GCA_009664405",1534,2886871,0.05
"1221","Dmoj","Dere.ovary_FC.unox.SLX-22038-2.1.d101g",369,116129,0.31
"1222","Dmoj","Dere.ovary_FC.unox.SLX-22089-1.1.d101g",49313,21891290,0.22
"1223","Dmoj","Dere.ovary_FC.unox.SRR1617564.1.d101g",8859,6074136,0.14
"1224","Dmoj","Dere.ovary.unox.SLX-20690-1.1.d101g",6273,3336013,0.18
"1225","Dmoj","Dere.ovary.unox.SLX-20690-2.1.d101g",7960,4581656,0.17
"1226","Dmoj","Dere.ovary.unox.SLX-20690-3.1.d101g",10683,6389752,0.16
"1227","Dmoj","Dere.ovary.unox.SLX-20690-4.1.d101g",6820,3742146,0.18
"1228","Dmoj","Dere.ovary.unox.SLX-20690-5.1.d101g",5190,4047726,0.12
"1229","Dmoj","Dere.ovary.unox.SLX-20690-6.1.d101g",5901,4075898,0.14
"1230","Dmoj","Dfic.ovary_FC.unox.SLX-20537-1.1.d101g",6048,3510155,0.17
"1231","Dmoj","Dfic.ovary_FC.unox.SLX-20537-1.2.d101g",6271,3564172,0.17
"1232","Dmoj","Dfic.ovary_FC.unox.SLX-20537-2.1.d101g",6563,2863483,0.22
"1233","Dmoj","Dfic.ovary_FC.unox.SLX-20537-2.2.d101g",6916,2904499,0.23
"1234","Dmoj","Dfic.ovary.unox.SLX-21849-1.1.d101g",7026,9014109,0.07
"1235","Dmoj","Dfic.ovary.unox.SLX-21849-2.1.d101g",1083,2288828,0.04
"1236","Dmoj","Dgri.female_body.unox.SRR5461084.1.d101g",14245,44704184,0.03
"1237","Dmoj","Dgri.male_body.unox.SRR5461083.1.d101g",9385,34901142,0.02
"1238","Dmoj","Dmau.testis.unox.SRR16213304.1.d101g",24572,8533476,0.28
"1239","Dmoj","Dmau.testis.unox.SRR16213305.1.d101g",28230,9176025,0.3
"1240","Dmoj","Dmau.testis.unox.SRR7961897.1.d101g",10967,3068825,0.35
"1241","Dmoj","Dmel.female_germline.unox.SRR5593238.1.d101g",136845,28049291,0.48
"1242","Dmoj","Dmel.female_soma.unox.SRR5593239.1.d101g",111713,9237735,1.2
"1243","Dmoj","Dmel.OSC-PiwiIP.unox.SRR2749801.1.d101g",55049,14108665,0.39
"1244","Dmoj","Dmel.OSC.unox.SRR1746867.1.d101g",122747,21000391,0.58
"1245","Dmoj","Dmel.OSC.unox.SRR2749806.1.d101g",131037,27907057,0.46
"1246","Dmoj","Dmel.OSC.unox.SRR823324.1.d101g",107721,23487609,0.45
"1247","Dmoj","Dmel.ovary-AGO3IP.unox.SLX-20224-1.1.d101g",1849,5404819,0.03
"1248","Dmoj","Dmel.ovary-AGO3IP.unox.SRR1746865.1.d101g",28401,29824537,0.09
"1249","Dmoj","Dmel.ovary-AubIP.unox.SLX-20224-1.1.d101g",3928,8620644,0.04
"1250","Dmoj","Dmel.ovary-AubIP.unox.SRR1746864.1.d101g",42962,35135787,0.12
"1251","Dmoj","Dmel.ovary_FC.unox.SLX-21647-1.1.d101g",23452,10532322,0.22
"1252","Dmoj","Dmel.ovary_FC.unox.SLX-21647-2.1.d101g",30719,12664984,0.24
"1253","Dmoj","Dmel.ovary_FC.unox.SLX-21647-3.1.d101g",32134,8935861,0.35
"1254","Dmoj","Dmel.ovary_FC.unox.SRR1617561.1.d101g",5740,6737489,0.08
"1255","Dmoj","Dmel.ovary-PiwiGLIP.unox.SRR1746862.1.d101g",36487,15038613,0.24
"1256","Dmoj","Dmel.ovary-PiwiIP-PiwiGLKD.unox.SRR1187951.1.d101g",250749,27815413,0.9
"1257","Dmoj","Dmel.ovary-PiwiIP.unox.SLX-20224-1.1.d101g",6578,5000685,0.13
"1258","Dmoj","Dmel.ovary-PiwiIP.unox.SRR1746863.1.d101g",84437,31126206,0.27
"1259","Dmoj","Dmel.ovary.unox.SLX-20228-1.1.d101g",17951,16398111,0.1
"1260","Dmoj","Dmel.ovary.unox.SLX-20228-2.1.d101g",15914,15784775,0.1
"1261","Dmoj","Dmel.ovary.unox.SLX-20690-1.1.d101g",7659,4629424,0.16
"1262","Dmoj","Dmel.ovary.unox.SLX-20690-2.1.d101g",4473,2848233,0.15
"1263","Dmoj","Dmel.ovary.unox.SLX-20690-3.1.d101g",5824,3603210,0.16
"1264","Dmoj","Dmel.ovary.unox.SRR1187947.1.d101g",49724,28890333,0.17
"1265","Dmoj","Dmel.ovary.unox.SRR823326.1.d101g",27106,14768248,0.18
"1266","Dmoj","Dmoj.ovary_FC.unox.SLX-22038-1.1.d101g",167777,2245483,7.47
"1267","Dmoj","Dmoj.ovary_FC.unox.SLX-22038-2.1.d101g",399323,5460872,7.31
"1268","Dmoj","Dmoj.ovary.ox.SRR21575938.1.d101g",2766463,30904984,8.95
"1269","Dmoj","Dmoj.ovary.unox.SLX-21849-1.1.d101g",33519,599748,5.58
"1270","Dmoj","Dmoj.ovary.unox.SLX-22038-3.1.d101g",150338,3093628,4.85
"1271","Dmoj","Dmoj.ovary.unox.SLX-22038-4.1.d101g",260611,4647914,5.6
"1272","Dmoj","Dper.ovary_FC.unox.SLX-22038-1.1.d101g",10439,6016661,0.17
"1273","Dmoj","Dper.ovary_FC.unox.SLX-22038-2.1.d101g",3598,1805646,0.19
"1274","Dmoj","Dper.ovary.unox.SLX-21647-1.1.d101g",12732,16028618,0.07
"1275","Dmoj","Dper.ovary.unox.SLX-21647-2.1.d101g",17546,28159530,0.06
"1276","Dmoj","Dpse.ovary_FC.unox.SLX-22038-1.1.d101g",29028,13758285,0.21
"1277","Dmoj","Dpse.ovary_FC.unox.SLX-22038-2.1.d101g",132692,57728198,0.22
"1278","Dmoj","Dpse.ovary.ox.SRR21575949.1.d101g",116180,38150732,0.3
"1279","Dmoj","Dpse.ovary.unox.SLX-21647-1.1.d101g",22758,17723266,0.12
"1280","Dmoj","Dpse.ovary.unox.SLX-21647-2.1.d101g",10577,9165501,0.11
"1281","Dmoj","Dpse.ovary.unox.SRR21575947.1.d101g",14936,2008205,0.74
"1282","Dmoj","Dsec.testis.unox.SRR16213303.1.d101g",17436,7534313,0.23
"1283","Dmoj","Dsec.testis.unox.SRR6667444.1.d101g",4068,6713109,0.06
"1284","Dmoj","Dsim.ovary_FC.unox.SLX-22038-2.1.d101g",16655,6615008,0.25
"1285","Dmoj","Dsim.ovary_FC.unox.SLX-22089-1.1.d101g",44025,13116964,0.33
"1286","Dmoj","Dsim.ovary.unox.SLX-20690-1.1.d101g",8145,5392000,0.15
"1287","Dmoj","Dsim.ovary.unox.SLX-20690-2.1.d101g",9911,7498176,0.13
"1288","Dmoj","Dsim.ovary.unox.SLX-20690-3.1.d101g",14726,10013685,0.14
"1289","Dmoj","Dsuz.ovary_FC.unox.SLX-20539-1.1.GCF_000472105",75216,19142975,0.39
"1290","Dmoj","Dsuz.ovary_FC.unox.SLX-20539-2.1.GCF_000472105",37781,9564160,0.39
"1291","Dmoj","Dsuz.ovary.unox.SLX-20537-1.1.GCF_000472105",4571,7692241,0.05
"1292","Dmoj","Dsuz.ovary.unox.SLX-20537-1.2.GCF_000472105",4448,7809661,0.05
"1293","Dmoj","Dsuz.ovary.unox.SLX-20537-2.1.GCF_000472105",7264,4684663,0.15
"1294","Dmoj","Dsuz.ovary.unox.SLX-20537-2.2.GCF_000472105",7446,4754719,0.15
"1295","Dmoj","Dtak.ovary_FC.unox.SLX-20537-1.1.d101g",5935,16270055,0.03
"1296","Dmoj","Dtak.ovary_FC.unox.SLX-20537-1.2.d101g",5897,16521475,0.03
"1297","Dmoj","Dtak.ovary_FC.unox.SLX-20537-2.1.d101g",4975,17675986,0.02
